"artist","title","acousticness","danceability","energy","instrumentalness","key","liveness","loudness","mode","speechiness","tempo","valence","label"
"Kapelle Herrenweide","Humppa","0.105","0.516","0.642","0.0","2","0.0719","-11.692","0","0.0394","108.398","0.743","0"
"Hot Tuna","Parchman Farm","0.113","0.403","0.416","0.701","1","0.34","-10.964","0","0.0313","138.469","0.585","0"
"Leroy Van Dyke","If A Woman Answers","0.493","0.56","0.453","5.35E-4","0","0.304","-10.089","1","0.029","142.505","0.963","1"
"Hatiras","The Anthem","4.99E-4","0.581","0.827","0.385","11","0.329","-6.274","0","0.313","132.011","0.413","0"
"Every Time I Die","After One Quarter Of A Revolution","4.81E-4","0.275","0.989","0.0","7","0.0913","-4.254","1","0.274","112.458","0.0776","1"
"Static-X","Love Dump (Demo Version)","3.08E-4","0.643","0.97","0.793","1","0.941","-4.478","1","0.112","129.93","0.498","0"
"Heaven 17","(We Don't Need This) Fascist Groove Thang","0.216","0.691","0.931","0.656","7","0.631","-7.457","1","0.121","150.093","0.684","0"
"Nick Cave & The Bad Seeds","Stagger Lee","0.0514","0.499","0.564","3.55E-4","7","0.0828","-9.184","1","0.0423","154.093","0.659","1"
"Louis Prima And Keely Smith","I've Got You Under My Skin","0.11","0.612","0.295","0.0","10","0.193","-14.823","1","0.156","136.589","0.789","1"
"Academy/Marriner","Andante Cantabile (String Quartet No 1 In D Major","0.969","0.0677","0.0359","0.627","5","0.2","-27.672","1","0.0489","59.561","0.0399","1"
"Mish Mash","Pish Tash","0.359","0.591","0.339","0.56","9","0.103","-9.671","1","0.0608","126.94","0.551","0"
"Dynamite Deluxe","Zornig!","0.00194","0.711","0.583","0.0","9","0.366","-6.438","0","0.0737","87.85","0.225","0"
"Butthole Surfers","Tongue","9.13E-4","0.308","0.752","0.0376","1","0.43","-9.874","1","0.0522","128.169","0.202","0"
"Bizzy Bone Presents","Intro","0.757","0.698","0.456","0.0","6","0.512","-11.469","0","0.736","76.764","0.963","0"
"Bobby Darin","Moritat (Mack The Knife)","0.71","0.437","0.628","0.0","10","0.978","-8.716","1","0.243","167.21","0.773","1"
"Stew","Tomorrow Gone","0.811","0.555","0.286","0.0","7","0.112","-9.929","1","0.041","100.487","0.509","0"
"Fania All Stars","Peanuts (The Peanut Vendor)","0.33","0.748","0.725","0.247","5","0.0911","-8.812","0","0.123","93.409","0.751","1"
"David Meece","Touch My Hand [Remastered]","0.251","0.423","0.264","0.0","11","0.118","-13.293","0","0.0313","77.605","0.17","0"
"Mark Wills","How Bad Do You Want It","0.0167","0.592","0.751","0.0","2","0.115","-5.557","1","0.0298","96.109","0.683","0"
"Chris Farlowe","Paint It Black","0.05","0.512","0.586","2.69E-4","7","0.208","-9.462","0","0.0353","143.693","0.526","1"
"Beenie Man","Cross The Bridge","0.36","0.715","0.525","0.0","4","0.13","-11.243","0","0.55","122.888","0.838","0"
"Tarheel Slim","Somebody Changed the Lock","0.994","0.78","0.127","0.934","6","0.106","-21.299","1","0.0766","87.267","0.757","0"
"Redman","Suicide","0.0752","0.515","0.755","1.8E-6","1","0.793","-12.051","0","0.567","94.413","0.463","0"
"Jean-Jacques Goldman","Etre Le Premier","0.293","0.594","0.715","0.0","2","0.0978","-7.916","1","0.0642","125.944","0.411","0"
"Dora The Explorer","Boots The Monkey!","0.76","0.512","0.537","0.954","2","0.0982","-7.198","1","0.107","114.378","0.86","0"
"Weezer","I Don't Want To Let You Go","0.122","0.58","0.57","2.6E-4","8","0.115","-9.65","1","0.0327","123.046","0.222","1"
"Syl Johnson","Diamond In The Rough","0.0726","0.77","0.458","0.00213","8","0.0916","-10.195","0","0.0289","91.727","0.933","1"
"The Balustrade Ensemble","Fall Away Into Darkness","0.492","0.0647","0.253","0.673","11","0.207","-16.681","0","0.0387","73.932","0.0351","1"
"The Balustrade Ensemble","Crushed Pears","0.289","0.287","0.163","0.8","2","0.0906","-25.369","1","0.0463","139.814","0.141","0"
"Suzanne Ciani","Stream","0.769","0.258","0.423","0.944","7","0.709","-13.771","1","0.0388","104.3","0.286","0"
"Akon","Lonely","0.351","0.632","0.533","0.0","5","0.236","-7.873","0","0.0338","90.064","0.595","1"
"The Shangri-Las","Out in the Streets","0.634","0.373","0.441","0.0","6","0.0997","-10.15","0","0.0344","105.684","0.496","1"
"Big Mike Griffin","Sittin' Here With Nothing","0.01","0.57","0.792","0.00737","7","0.0712","-5.404","1","0.0456","102.894","0.689","1"
"Dave Hollister","Tell Me Why","0.278","0.389","0.547","0.0","3","0.141","-7.467","0","0.0528","113.674","0.28","1"
"Los Del Rio","Macarena","0.422","0.927","0.721","4.36E-5","8","0.0422","-12.561","1","0.0908","103.018","0.965","1"
"Megadrums","Tschung Mori","0.956","0.774","0.0666","0.463","1","0.097","-18.939","1","0.137","118.209","0.217","0"
"Toni Braxton","He Wasn't Man Enough","0.00947","0.739","0.947","2.99E-5","11","0.326","-1.915","0","0.0412","88.009","0.763","1"
"Dead To Me","Don't Lie","0.00303","0.401","0.969","9.61E-5","1","0.444","-5.78","0","0.102","100.34","0.271","0"
"Coldplay","Things I Don't Understand","0.001","0.412","0.95","8.42E-4","9","0.0424","-6.585","0","0.0588","137.072","0.278","0"
"Despina Vandi","Gia","0.572","0.824","0.855","0.0","6","0.191","-3.479","0","0.0393","135.071","0.966","0"
"Slackbaba","And The Beat Goes Om","0.022","0.356","0.646","0.76","8","0.108","-11.852","1","0.0454","169.956","0.147","0"
"Flink","Sunset Manifesto","0.00232","0.549","0.836","0.286","6","0.112","-5.934","0","0.045","147.948","0.763","0"
"Bally Sagoo","Punjabian Di Chale Glassi","0.317","0.717","0.944","1.85E-6","6","0.361","-2.844","0","0.0853","95.999","0.865","0"
"The Ocean","Catharsis Of A Heretic","0.206","0.596","0.492","0.00245","5","0.128","-8.287","0","0.0313","139.984","0.677","1"
"Vanessa Bell Armstrong","Til The Victory's Won","0.0204","0.782","0.637","0.0","1","0.248","-2.133","1","0.0338","121.019","0.172","0"
"Brand X","Collapsar","0.937","0.222","0.201","0.772","0","0.105","-25.553","1","0.0577","85.011","0.0364","0"
"BoDeans","You Don't Get Much","2.85E-4","0.487","0.539","2.01E-4","2","0.106","-10.97","1","0.0405","120.029","0.367","0"
"The Perrys","He's Leading The Way","0.177","0.74","0.881","5.41E-6","4","0.089","-7.654","1","0.0459","107.919","0.785","1"
"Cornel Campbell","Somebody Has Stolen My Girl","0.42","0.717","0.303","1.54E-6","10","0.132","-14.025","0","0.236","80.822","0.728","1"
"Lady Saw","Bare As You Dare","0.235","0.632","0.607","0.0","11","0.0797","-11.852","1","0.469","194.102","0.776","1"
"Los Fernandos","All My Loving","0.869","0.473","0.598","0.0","4","0.445","-6.104","1","0.0403","154.458","0.818","1"
"Far Too Jones","Use Me","0.146","0.534","0.815","0.0","9","0.0862","-5.914","1","0.0291","127.18","0.779","0"
"Philip Glass","Left Alone...","0.96","0.143","0.0332","0.429","9","0.111","-27.907","0","0.044","82.282","0.203","0"
"Stefon Harris","From the Gardner Meditations: African Tarantella","0.917","0.343","0.461","0.853","1","0.288","-10.851","0","0.0368","70.155","0.293","0"
"Percy Faith","I Loves You Porgy","0.931","0.209","0.323","0.845","10","0.153","-15.238","1","0.0359","82.275","0.0393","0"
"Dolly Parton","Letter To Heaven","0.795","0.551","0.0776","0.0","4","0.181","-15.96","1","0.0767","162.546","0.575","1"
"UKW","Allein","0.226","0.528","0.572","0.00134","0","0.149","-6.809","1","0.0426","146.084","0.462","0"
"Azukx","124 Stomp","0.195","0.677","0.672","0.91","5","0.186","-12.032","1","0.0349","123.011","0.194","0"
"David Arkenstone","Over The Rainbow","0.902","0.391","0.209","0.438","0","0.0816","-13.509","1","0.0365","81.804","0.0994","1"
"Jeff Scott Soto","2 Late 4 Goodbyes","0.0026","0.427","0.872","0.0","6","0.297","-4.724","1","0.0507","124.658","0.373","0"
"Fred Merpol","N'ayez crainte mesdames","0.871","0.735","0.408","1.14E-4","7","0.682","-14.265","0","0.161","102.205","0.482","0"
"Skyforger","In the Underworld","5.67E-5","0.258","0.965","0.00926","0","0.353","-4.237","1","0.137","101.703","0.224","0"
"Terry Callier","Blues","0.155","0.608","0.626","0.0","7","0.0774","-6.77","1","0.0382","81.733","0.859","0"
"David Banner / Sky / Marcus","My Lord","0.174","0.764","0.818","0.0","7","0.0535","-4.101","1","0.115","147.425","0.923","0"
"Leona Naess","Heavy Like Sunday","0.569","0.497","0.383","1.99E-4","8","0.132","-9.258","1","0.044","147.311","0.389","0"
"Bob Marley & The Wailers","Three Little Birds","0.0111","0.814","0.482","1.57E-6","9","0.0476","-10.493","1","0.0588","148.404","0.615","0"
"Cornell Campbell","Got To Tell The People","0.0878","0.779","0.426","0.0","11","0.061","-13.48","1","0.138","141.121","0.708","1"
"Inspiral Carpets","Party In The Sky","2.59E-5","0.418","0.472","0.579","7","0.109","-11.492","1","0.0295","93.287","0.583","0"
"Rocio Jurado","Noe Cuando El Diluvio (Sevillanas Biblicas)","0.612","0.609","0.595","0.0","9","0.182","-7.42","1","0.211","89.865","0.729","0"
"Patti Smith","Lo and Beholden","0.356","0.756","0.46","8.09E-6","0","0.107","-7.621","1","0.0252","97.13","0.56","1"
"True Believers","Just Look At the Blessing","0.101","0.534","0.843","0.0","11","0.348","-5.514","1","0.13","96.928","0.815","0"
"The Clash","Inoculated City","0.121","0.866","0.726","0.0","2","0.159","-9.069","1","0.0609","132.45","0.673","0"
"Faron Young","I'll Be Yours","0.767","0.587","0.0886","0.0","2","0.151","-16.083","1","0.0334","89.321","0.493","0"
"Susana Seivane","Para Milladoiro","0.00187","0.378","0.492","0.81","10","0.0796","-12.501","1","0.0284","152.041","0.215","0"
"Johnny Horton","The Golden Rocket","0.595","0.694","0.762","3.92E-4","4","0.203","-14.742","1","0.0399","112.928","0.952","1"
"Danny Wright","Believe","0.967","0.383","0.2","0.902","0","0.071","-14.322","1","0.0345","86.961","0.171","0"
"Cool Connection","I'm Your Boogie Man","0.813","0.716","0.144","0.0","0","0.256","-13.279","1","0.44","117.914","0.688","0"
"Mike Bloomfield","One Of These Days","0.799","0.622","0.148","1.32E-4","7","0.762","-18.321","1","0.0794","107.035","0.354","1"
"Kari Tapio","Rakkauden veteraani","0.113","0.554","0.564","0.0112","5","0.117","-7.634","1","0.0242","103.178","0.504","0"
"Taboo","Sous la Tour Eiffel","0.0246","0.737","0.993","0.00275","2","0.0619","-6.612","1","0.0324","131.981","0.968","0"
"Sandra Mihanovich","Cuatro Estrofas","0.94","0.274","0.379","0.00144","9","0.932","-15.143","1","0.0651","86.441","0.38","0"
"Precious Bryant","Blues All Around My Bed","0.542","0.578","0.365","0.46","2","0.11","-10.895","1","0.0341","89.084","0.59","1"
"Radiohead","15 Step","0.0489","0.6","0.853","0.346","1","0.0934","-7.584","1","0.0423","94.457","0.847","0"
"John Mayer","Something's Missing","0.0989","0.545","0.899","5.81E-4","1","0.131","-3.41","0","0.0302","152.027","0.531","1"
"THE CHIFFONS","The Heavenly Place","0.468","0.216","0.641","0.0165","8","0.473","-7.106","1","0.0317","177.033","0.758","1"
"Regina Belle","You Are Everything","0.332","0.576","0.486","0.0","5","0.147","-7.694","1","0.0551","135.907","0.442","0"
"Stevie Ray Vaughan And Double Trouble","Empty Arms","0.00525","0.347","0.78","0.00465","1","0.299","-10.823","0","0.112","147.855","0.669","0"
"Lonnie Brooks","Mama Talk To Your Daughter (take 2)","0.36","0.717","0.682","0.00275","0","0.0721","-6.799","1","0.03","134.611","0.897","0"
"White Heart","Hold On","0.264","0.673","0.611","6.96E-5","1","0.501","-9.914","1","0.0376","125.664","0.87","1"
"Controlled Dissonance","All Purpose Experiment","0.133","0.189","0.253","0.821","8","0.089","-19.55","1","0.0466","138.98","0.0396","0"
"The Del McCoury Band","She's Left Me Again","0.634","0.664","0.475","2.17E-6","4","0.243","-11.05","1","0.0298","143.325","0.601","1"
"DJ Slugo","Where the Rats 3","0.0616","0.892","0.648","0.907","6","0.111","-9.342","1","0.153","160.093","0.133","0"
"Borialis","Can't Break This Man","2.13E-5","0.59","0.923","0.0023","7","0.118","-5.64","1","0.0397","151.881","0.696","0"
"The Ocean","Eoarchaean","0.00172","0.418","0.981","7.24E-6","2","0.888","-4.335","1","0.103","139.956","0.215","0"
"45 Grave","Party Time","5.1E-4","0.49","0.815","4.54E-4","8","0.513","-5.569","1","0.0335","127.988","0.611","0"
"Various Production","Wot U Say","0.0199","0.502","0.786","0.00123","7","0.0683","-8.934","0","0.0365","145.131","0.86","0"
"X-Raided","Assisted Suicide 2.5","0.0223","0.841","0.478","0.0","7","0.0867","-10.371","1","0.325","84.945","0.535","0"
"K-OS","Man I Used To Be","0.14","0.524","0.496","0.0","5","0.159","-8.719","1","0.513","207.464","0.681","0"
"Georges Delerue","Ouverture","0.989","0.0773","0.209","0.801","2","0.124","-15.269","0","0.036","79.64","0.0561","0"
"The Distillers","Ask The Angels","0.119","0.306","0.928","2.2E-5","8","0.37","-3.134","1","0.0546","141.283","0.468","0"
"Rod Piazza & The Mighty Flyers","She Made My Blood Run Cold","0.441","0.734","0.577","8.26E-6","8","0.0481","-7.274","0","0.0415","117.228","0.796","0"
"Lionel Richie","In My Dreams","0.458","0.568","0.639","0.0","4","0.149","-9.267","1","0.0426","84.805","0.864","1"
"Bongzilla","Champagne & Reefer","0.00154","0.28","0.819","0.828","4","0.112","-4.095","1","0.0391","97.085","0.734","0"
"Bert Kaempfert","Happy Safari","0.363","0.72","0.56","0.426","7","0.114","-8.365","1","0.0297","98.668","0.717","1"
"Pursuit Of Happiness","Down On Him","7.26E-4","0.399","0.754","0.411","7","0.182","-10.176","1","0.0343","132.686","0.849","0"
"The Ataris","Whatever Lies Will Help You Rest","0.00488","0.313","0.92","4.39E-5","7","0.406","-4.941","1","0.0662","152.237","0.279","1"
"Hank Locklin","Let Me Be the One","0.639","0.651","0.569","0.0","7","0.287","-10.222","1","0.0435","108.678","0.716","0"
"John Mellencamp","Down And Out In Paradise","0.037","0.734","0.958","1.24E-5","11","0.242","-3.197","0","0.0556","135.176","0.906","1"
"Perrey And Kingsley","Spooks In Space","0.724","0.833","0.874","0.0327","8","0.211","-10.585","1","0.322","102.294","0.205","1"
"Shakira","Que Vuelvas","0.0185","0.688","0.917","0.00241","2","0.0712","-7.449","1","0.0314","123.873","0.788","0"
"Janet Paschal","The Lord Will Go Before You","0.513","0.433","0.662","0.0","9","0.289","-9.74","1","0.0649","180.126","0.756","0"
"Bescenta","Why","0.301","0.711","0.667","8.21E-4","1","0.0539","-6.391","1","0.249","126.844","0.576","0"
"Paul Geremia","Tootie Blues","0.83","0.624","0.337","6.3E-4","0","0.0867","-13.678","1","0.0601","116.3","0.783","1"
"Paul Glazby","The Wickedness","3.63E-5","0.674","0.904","0.797","11","0.107","-8.634","0","0.0485","146.979","0.587","1"
"Jonn Serrie","Nostalgia for Infinity","0.64","0.168","0.321","0.912","11","0.108","-18.731","1","0.0483","128.514","0.032","0"
"The Jordanaires","Sweet By And By","0.677","0.544","0.244","0.0","0","0.129","-17.046","1","0.0454","159.559","0.482","0"
"Nickelback","Savin' Me","7.31E-4","0.441","0.815","0.0","3","0.414","-4.088","1","0.0276","164.021","0.522","0"
"LL Cool J","Headsprung","0.0114","0.718","0.786","2.5E-5","0","0.0745","-5.76","1","0.0284","99.916","0.465","1"
"John Frizzell","Carrie's Theme","0.871","0.332","0.0549","0.899","10","0.0951","-30.928","1","0.0281","91.215","0.14","0"
"The Sonics","Tall Cool One","0.93","0.461","0.863","0.933","0","0.112","-8.467","1","0.182","81.517","0.494","1"
"Jimmy Herring","Lifeboat Serenade","0.28","0.582","0.534","0.803","7","0.145","-9.657","1","0.0268","124.091","0.261","0"
"Nestor Torres","Luna Latina","0.647","0.746","0.69","0.288","2","0.122","-5.752","0","0.0369","148.318","0.734","0"
"Alexander O'Neal","Saturday Love","0.0832","0.865","0.394","0.00231","11","0.302","-12.235","1","0.0528","115.937","0.642","1"
"Blink-182","A New Hope","5.74E-5","0.171","0.944","0.0038","7","0.17","-7.045","1","0.108","199.501","0.671","0"
"Birmingham Jubilee Singers","Hope I'll Join That Band","0.972","0.441","0.26","0.0","1","0.35","-12.81","1","0.0505","87.182","0.386","1"
"Sleepy John Estes","Stop That Thing","0.944","0.727","0.332","0.0","11","0.108","-7.503","1","0.0535","91.745","0.87","0"
"Vanessa Bell Armstrong","Wonderful One","0.635","0.382","0.391","0.0","1","0.0807","-8.273","0","0.0366","122.841","0.0901","0"
"Jaime Urrutia","Azzurro","0.00953","0.7","0.875","0.0","5","0.3","-5.979","0","0.0441","120.157","0.707","0"
"Francis Dhomont","Meteores mouvement de Chroniques de la lumier","0.09","0.294","0.334","0.0617","9","0.197","-19.538","1","0.198","138.025","0.038","1"
"Justin","Show Me","0.899","0.357","0.162","0.0","7","0.089","-13.832","1","0.0467","178.346","0.355","0"
"Mississippi John Hurt","Coffee Blues","0.964","0.61","0.0785","1.4E-4","9","0.0903","-20.543","1","0.0503","104.233","0.763","0"
"Shakira","Donde Estas Corazon","0.00522","0.473","0.849","0.00162","2","0.96","-5.86","1","0.045","120.046","0.477","0"
"The Plimsouls","Women","0.115","0.231","0.829","5.78E-6","4","0.942","-6.169","1","0.0699","161.846","0.438","1"
"Avril - Remix By Ana Rago","The Date (Remix By Ana Rago)","0.807","0.28","0.235","0.0","6","0.223","-17.791","1","0.0439","117.898","0.26","0"
"Ronnie Milsap","Wrong End Of The Rainbow","0.272","0.471","0.273","7.22E-4","2","0.0791","-13.535","1","0.027","139.364","0.195","0"
"DAVE MATTHEWS BAND","The Space Between","0.0471","0.406","0.73","0.0","9","0.229","-6.278","1","0.0315","170.032","0.207","1"
"Marquez the Greatest","Declaration of Independence","0.89","0.626","0.523","0.0","4","0.77","-12.211","0","0.946","81.341","0.552","0"
"The Fray","Vienna","0.795","0.443","0.476","1.79E-4","5","0.113","-7.253","0","0.0285","124.194","0.142","0"
"Eko Fresh feat. Capkekz","Das ist mein Viertel","0.274","0.697","0.88","0.0","7","0.0794","-2.199","0","0.139","94.9","0.599","0"
"Jimmy Riley","Life","0.023","0.748","0.436","0.216","2","0.232","-13.172","1","0.0972","171.509","0.665","0"
"The Real Kids","Take it slow","0.593","0.331","0.734","0.0768","9","0.87","-7.224","1","0.04","158.167","0.758","0"
"Janet Jackson","Again","0.0788","0.873","0.591","0.0071","7","0.104","-8.942","1","0.102","123.091","0.496","1"
"The Stolen Minks","Your Broken Heart","0.0513","0.439","0.944","0.945","2","0.846","-3.332","1","0.0797","112.018","0.732","1"
"Constance Demby","Javalon","0.145","0.457","0.627","0.879","5","0.0974","-7.952","1","0.0279","170.327","0.313","0"
"Fall Out Boy","America's Suitehearts","0.00826","0.483","0.931","0.0","2","0.107","-3.439","1","0.044","160.05","0.645","1"
"Barbara Fairchild","Jezebel","0.497","0.621","0.437","0.0","8","0.0888","-8.924","0","0.0347","149.614","0.628","0"
"Michael Jackson","I Wanna Be Where You Are","0.469","0.605","0.843","0.00235","4","0.118","-8.546","0","0.0604","103.817","0.662","1"
"Gene Autry","Frankie And Johnny","0.993","0.634","0.128","1.14E-4","2","0.126","-12.714","1","0.0597","164.774","0.724","0"
"Washboard Sam","Washboard Swing","0.953","0.837","0.303","0.0117","0","0.0723","-13.376","1","0.0384","95.109","0.912","0"
"John Brown","Sarah Palin {I Wanna Lay Pipe} [Remix]","0.00757","0.38","0.763","0.0","5","0.319","-5.575","1","0.289","173.374","0.517","0"
"Tony Martin","Where in the World","0.903","0.321","0.361","0.479","6","0.372","-9.395","1","0.0395","66.481","0.174","1"
"The Smashing Pumpkins","Rocket","2.8E-6","0.195","0.665","0.928","0","0.0723","-9.097","1","0.0345","89.005","0.358","1"
"Billie Jo Spears","'57 Chevrolet","0.407","0.604","0.681","3.08E-6","9","0.074","-9.889","1","0.0252","94.298","0.897","0"
"Call To Preserve","Hindsight","7.72E-5","0.381","0.981","8.12E-4","10","0.354","-1.9","0","0.237","103.401","0.625","0"
"Ty Herndon","A Man Holdin' On (To A Woman Lettin' Go)","0.542","0.607","0.396","1.01E-6","9","0.0919","-7.944","1","0.028","128.28","0.191","1"
"Ruffneck","C'Est Moi L'BO$$","0.0361","0.611","0.805","0.0","2","0.265","-6.099","1","0.206","89.336","0.31","0"
"Dora The Explorer","Mary Had A Little Lamb","0.0701","0.745","0.937","0.373","4","0.403","-2.563","0","0.0642","142.032","0.94","1"
"Mystery","Faith","0.732","0.167","0.457","0.953","8","0.0993","-12.308","0","0.0332","73.061","0.0722","0"
"Alias","What To Do","0.00601","0.621","0.574","3.66E-4","7","0.322","-10.998","1","0.026","103.723","0.651","0"
"Lizzy Borden","(Wake Up) Time to Die","0.00545","0.207","0.828","3.52E-4","9","0.115","-9.083","0","0.0851","84.285","0.166","0"
"Jason Mraz","The Dynamo Of Volition [From An All Night Session]","0.63","0.692","0.335","0.0","11","0.107","-12.709","0","0.0816","117.921","0.472","1"
"From Autumn To Ashes","IV","0.873","0.219","0.21","0.88","4","0.237","-11.314","0","0.0363","97.021","0.158","0"
"VHS Or Beta","New Day Rising","8.55E-5","0.658","0.597","0.552","7","0.124","-10.064","1","0.0367","131.833","0.403","1"
"Open Hand","11th Street","0.00703","0.199","0.908","1.89E-6","10","0.793","-4.644","1","0.0795","154.59","0.462","0"
"Foghat","Slow Ride [Live Version]","2.0E-4","0.324","0.897","0.158","5","0.963","-10.134","1","0.0788","115.168","0.39","1"
"California Oranges","Feel Better","0.00137","0.437","0.659","0.0214","0","0.122","-10.442","1","0.0269","176.534","0.632","0"
"Ann Hampton Callaway","For All We Know","0.969","0.377","0.113","3.86E-4","3","0.105","-15.279","1","0.0369","173.002","0.201","0"
"Maracaibo 15","18 De Noviembre","0.49","0.711","0.866","0.0","11","0.0699","-9.367","0","0.262","90.567","0.964","0"
"Charlie McCoy","Columbus Stockade Blues","0.0423","0.691","0.332","0.766","3","0.0968","-13.373","1","0.0381","113.166","0.815","0"
"Ray Conniff","My Melody Of Love","0.659","0.45","0.49","1.26E-5","8","0.0864","-12.441","1","0.0347","85.813","0.471","0"
"Sugarman Three","Mulin' Around","0.621","0.52","0.907","0.81","5","0.242","-4.052","0","0.0422","135.479","0.812","1"
"Johnny Horton","The Woman I Need (Honky Tonk Mind)","0.265","0.632","0.624","1.35E-5","7","0.0376","-11.894","1","0.128","178.774","0.892","1"
"Will Ackerman","A Movie Of A Placid Lake On A Moonless Night In September - Reprise","0.918","0.188","0.0419","0.904","4","0.0863","-30.402","1","0.0462","185.352","0.0408","0"
"Scott Wesley Brown","All Rise","0.583","0.256","0.312","6.01E-5","2","0.107","-13.987","1","0.0313","68.731","0.084","1"
"Pentangle","The Snows","0.787","0.657","0.263","0.0486","9","0.124","-15.907","0","0.0305","94.727","0.416","0"
"Gaither Vocal Band","Knowing You'll Be There","0.507","0.28","0.271","0.0","6","0.667","-14.757","1","0.0321","168.942","0.221","1"
"Negura Bunget","Al Doilea Om","0.878","0.262","0.4","0.807","2","0.109","-20.736","1","0.0416","98.204","0.0574","0"
"Furry Lewis","Judge Harsh Blues (Tk. 1)","0.985","0.519","0.177","2.43E-5","2","0.102","-14.602","1","0.0427","114.091","0.32","0"
"Cardenales del Exito","Lole Lolaila","0.576","0.692","0.92","0.0","7","0.063","-4.136","1","0.0773","93.188","0.935","0"
"Long Beach Dub Allstars","Like A Dog","9.22E-4","0.795","0.607","3.27E-4","7","0.389","-7.058","1","0.112","93.396","0.603","1"
"Juelz Santana","There It Go (The Whistle Song)","0.022","0.947","0.883","4.78E-4","6","0.422","-6.306","0","0.208","100.004","0.56","1"
"Danny Elfman","The Kingdom - Titles","0.458","0.612","0.613","0.823","1","0.152","-13.796","1","0.0569","128.646","0.483","0"
"Busdriver","(Bloody Paw On The) Kill Floor","0.175","0.768","0.836","0.0","6","0.298","-5.64","1","0.172","77.509","0.731","0"
"Groove Karma","Come All Over Me","0.036","0.717","0.913","0.91","5","0.129","-10.405","1","0.0334","143.979","0.505","0"
"Faces","Stay With Me","0.0969","0.458","0.869","0.0596","9","0.357","-8.381","1","0.032","91.39","0.813","1"
"Knack","Seven Days Of Heaven","0.0156","0.47","0.894","5.14E-4","2","0.239","-5.52","1","0.091","142.45","0.729","0"
"The Cardigans","Rise & Shine","0.00876","0.361","0.846","1.05E-5","4","0.0942","-5.038","1","0.0306","161.633","0.641","0"
"Tom Barabas","Canon In D","0.964","0.313","0.151","0.957","2","0.131","-15.545","1","0.0337","100.132","0.22","0"
"Teena Marie","How Can You Resist It","0.388","0.468","0.278","0.0","9","0.123","-10.281","1","0.03","82.019","0.14","0"
"DJ Omega","Shake That Thang","7.56E-4","0.82","0.506","0.845","6","0.164","-9.654","0","0.0966","150.458","0.833","1"
"Kris Gruen","Prayer Walk","0.903","0.486","0.316","0.714","10","0.167","-9.888","1","0.0277","104.933","0.107","0"
"Plasmatics","Dream Lover","0.00369","0.263","0.96","0.00791","0","0.051","-4.578","1","0.203","125.84","0.236","0"
"Warner mack","How Long Will It Take","0.692","0.6","0.374","1.88E-4","1","0.0581","-12.039","1","0.0314","77.233","0.7","0"
"Simon & Garfunkel","Citizen Of The Planet","0.637","0.419","0.466","0.0","7","0.302","-13.067","1","0.0365","74.887","0.521","1"
"The Cufflinks","Sally Ann","0.197","0.566","0.447","0.0","7","0.321","-15.773","1","0.0379","138.49","0.881","1"
"The Jordanaires","Games People Play","0.476","0.509","0.725","0.0153","7","0.215","-12.115","1","0.11","165.892","0.754","1"
"Martin Sexton","Ice Cream Man","0.0416","0.628","0.659","5.54E-4","8","0.977","-8.664","0","0.0728","133.811","0.42","0"
"Tri Atma","RAMUKA","0.00823","0.694","0.656","0.198","9","0.0463","-12.461","0","0.0311","110.67","0.861","0"
"Gyptian","Harda They Come","0.692","0.829","0.577","0.0","7","0.0547","-4.819","1","0.2","155.03","0.786","0"
"Joe Bonamassa","So Many Roads","0.0114","0.29","0.756","0.148","5","0.0947","-5.408","0","0.039","146.458","0.546","0"
"DMX / Eve / Jadakiss","We're Back","0.0362","0.677","0.956","0.0","10","0.286","-2.206","0","0.274","92.557","0.501","0"
"Edmundo Ros","The Wedding Samba","0.206","0.75","0.595","1.24E-5","5","0.223","-10.198","1","0.0337","120.492","0.964","1"
"Cam'Ron","I'm A Chicken Head (Skit)","0.945","0.675","0.277","0.0","6","0.895","-18.358","1","0.926","90.028","0.922","0"
"Intars Busulis","Brivdiena","0.762","0.621","0.45","0.0","9","0.0925","-6.053","0","0.0321","139.977","0.377","0"
"Korn","Ever Be","1.64E-4","0.474","0.902","0.262","0","0.231","-6.087","1","0.0491","160.056","0.324","0"
"Cornell Campbell","Just My Imagination","0.256","0.721","0.628","0.0","5","0.0797","-9.046","0","0.0364","88.985","0.868","1"
"The Del McCoury Band","It's Surprising What the Lord Can Do","0.469","0.6","0.649","3.96E-6","11","0.0976","-7.34","1","0.0302","104.124","0.938","0"
"France D'Amour","Ma soeur","0.374","0.278","0.528","0.0","0","0.0914","-7.731","0","0.0329","69.079","0.125","0"
"Story Of The Year","Won Threw Ate","0.00143","0.42","0.99","0.0","5","0.399","-3.571","0","0.162","144.038","0.125","0"
"Mastodon","Megalodon","3.5E-6","0.268","0.982","0.873","2","0.137","-6.778","1","0.0543","131.2","0.366","0"
"The Five Stairsteps","Danger! She's A Stranger","0.606","0.479","0.543","9.14E-6","10","0.145","-8.504","0","0.0288","93.384","0.81","1"
"Martina McBride","Anything's Better Than Feelin' The Blues","0.0538","0.683","0.614","5.16E-6","11","0.0786","-6.902","1","0.0287","151.807","0.58","1"
"Los Amigos Invisibles","Nerio Compra Una Contestadora","0.971","0.599","0.257","0.0432","11","0.111","-20.466","0","0.305","88.278","0.746","0"
